ID,M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
132,7680,16128,4096,0.4292121477458489,1693483.0,35906021.0,13150869675.0
133,7680,16384,4096,0.6954002048754249,1621558.0,17630913.0,8853933398.0
134,7680,16640,4096,0.4264571108047604,1728676.5,37243436.0,13399725219.0
135,7680,32512,4096,0.45089540476353196,3666962.5,69327774.0,31971915179.0
136,7680,32768,4096,0.6077084195078839,3414149.0,47672148.0,34209268965.5
137,7680,33024,4096,0.44657349811156566,3742154.0,71035783.5,34164333989.5
138,7680,65536,4096,0.4784404583491564,8062446.0,131936036.0,115876513030.0
139,7680,65792,4096,0.4552394148118752,8142521.5,139045812.0,110588310549.0
140,7680,66048,4096,0.46127428973831885,8162932.5,137861251.5,112574850828.5
141,7680,128256,4096,0.4629759211500522,16527607.0,266766389.0,210004491185.0
142,7680,130816,4096,0.4662609816943214,16777821.0,270236692.0,202842328651.0
143,7680,131072,4096,0.46696024380905554,16960005.0,269932119.0,222301825460.0
144,7936,2048,4096,0.47867334961045793,233625.0,4265882.0,1582169134.5
145,7936,4096,4096,0.6165149554882912,454392.0,6002160.5,2121151175.0
146,7936,4608,4096,0.49696999903621353,470015.0,9212701.0,3268759423.0
147,7936,4864,4096,0.2674979068729676,503905.0,14710093.5,5251729759.0
148,7936,5376,4096,0.2872168131156454,719344.0,15783776.0,5524385811.0
149,7936,7680,4096,0.457858113734326,954792.0,16690184.0,5952161976.0
150,7936,7936,4096,0.35559828680730116,970756.0,20870827.0,7596530787.0
151,7936,8192,4096,0.7501465650103563,913310.0,7109487.0,2716690231.0
152,7936,8448,4096,0.37659545232472924,965346.0,21424422.0,7858508538.0
153,7936,8704,4096,0.49851317272418927,939510.0,17334556.0,6292947962.0
154,7936,14080,4096,0.420325217024493,1465186.5,32951034.0,12332792295.0
155,7936,14336,4096,0.7413635746983531,1342705.0,13000629.0,6593299493.0
156,7936,16128,4096,0.43009545296791235,1728016.0,37039334.0,13437947755.0
157,7936,16384,4096,0.6966956730567337,1577752.5,18123229.5,9274469559.0
158,7936,16640,4096,0.42344783698573496,1723067.0,38707961.5,16451829700.0
159,7936,32512,4096,0.4509577053162942,3769834.5,71629400.5,32230455990.0
160,7936,32768,4096,0.61301422872131,3662417.0,48485014.0,34897977085.0
161,7936,33024,4096,0.44462162369381997,3935520.0,73691049.0,37695206111.0
162,7936,65536,4096,0.4740171504159798,8396739.0,137628551.0,123654561288.0
163,7936,65792,4096,0.4581538847349622,8572719.0,142822312.0,120218705285.0
164,7936,66048,4096,0.45970024544245736,8535243.5,142921023.5,123339802707.0
165,7936,128256,4096,0.4659811193759826,17073496.0,273938419.0,219754803724.0
166,7936,130816,4096,0.46455658763327623,17401602.5,280238685.5,210696222220.5
167,7936,131072,4096,0.4660802605454606,17594964.5,279509812.5,227108309864.0
168,8192,2048,4096,0.47514045122364135,241277.0,4433325.5,1602352689.0
169,8192,4096,4096,0.6088687460190003,457236.5,6339942.0,2253832487.0
170,8192,4608,4096,0.49314792058214063,480831.5,9590835.0,3364104415.0
171,8192,4864,4096,0.2740820321417157,511436.0,15036569.0,5359329468.0
172,8192,5376,4096,0.27848603806491923,723068.5,16508973.0,5788798810.5
173,8192,7680,4096,0.47161737956435285,954573.0,16741254.0,6002499313.0
174,8192,7936,4096,0.3549911973524925,975243.0,21565975.0,7846574103.0
175,8192,8192,4096,0.748141276836072,913432.0,7414436.0,2877321075.0
176,8192,8448,4096,0.37843234846654705,966230.0,22043715.0,8104677484.0
177,8192,8704,4096,0.48063745458011126,920802.0,18610591.0,8096872121.0
178,8192,14080,4096,0.42153410071499015,1527501.0,33935583.0,12131869386.0
