M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
5376,32512,4096,0.45540185104626313,1343226.0,24645621.0,8882474968.0
5376,32768,4096,0.49194874934430455,1339681.0,22808604.5,8058748199.5
5376,33024,4096,0.4542142161795825,1370986.5,25101125.5,8868976096.0
5376,65536,4096,0.49925321626567737,3391814.0,44810960.0,41792764712.0
5376,65792,4096,0.46872290568439123,3965543.0,48336381.0,70227709452.0
5376,66048,4096,0.4576623914337472,3471010.0,49844435.0,45341021334.0
5376,128256,4096,0.46860185759630546,6922015.5,94294444.5,99294402800.5
5376,130816,4096,0.47322267060610734,8058997.0,94993574.0,161602588403.0
5376,131072,4096,0.4761390964507129,8161287.0,94834924.5,169852486578.0
7680,2048,4096,0.4882056465327967,143813.0,2058397.0,852859702.5
7680,4096,4096,0.6679986769574311,261827.0,2292893.0,860468335.5
7680,4608,4096,0.6067590583790747,274205.0,3274146.0,1143858462.0
7680,4864,4096,0.4732989635532715,285422.0,5054309.5,1711498608.5
7680,5376,4096,0.4477320194493841,398369.0,5924506.5,1981588200.5
7680,7680,4096,0.5464512106263202,425769.5,6599890.0,2143257843.0
7680,7936,4096,0.4150207260461833,547108.5,9382711.0,3048363824.0
7680,8192,4096,0.7299521356370698,533589.0,3333966.0,1144973271.0
7680,8448,4096,0.4034084834170676,551175.0,10229786.5,3377431314.0
7680,8704,4096,0.4870605235480523,549532.5,8754773.5,2884334201.5
7680,14080,4096,0.4349818985740709,888834.0,15950186.0,6294384615.0
7680,14336,4096,0.689637655969699,855145.0,7252366.0,2998573952.0
7680,16128,4096,0.44055547161697484,1012216.0,18045007.0,7129037203.0
7680,16384,4096,0.6948305153520662,1025796.0,8095753.0,4031277677.0
7680,16640,4096,0.4422019922040885,1035772.0,18554770.0,7171402968.0
7680,32512,4096,0.4454423103344125,1930775.0,36009650.0,15282043501.0
7680,32768,4096,0.4708587084110225,1897084.0,34293458.0,14515735414.0
7680,33024,4096,0.4457116672893682,1941489.0,36551777.5,15348508504.0
7680,65536,4096,0.500283410625501,5224261.0,63845617.5,88951963382.5
7680,65792,4096,0.4535488752885724,5038607.0,71510176.0,59334733065.0
7680,66048,4096,0.4729049202998652,5924800.5,68708557.0,115204033089.0
7680,128256,4096,0.47233200152224075,10329592.0,133417775.0,176694581327.0
7680,130816,4096,0.4727283261397578,11382709.5,135871906.0,228120297312.5
7680,131072,4096,0.47509828398027937,11619379.0,135801998.0,234203669641.0
7936,2048,4096,0.4886169876900526,147317.5,2124786.0,894306641.5
7936,4096,4096,0.6691709428612244,265432.0,2357109.5,862999681.0
7936,4608,4096,0.6098362356891309,277410.0,3346981.5,1154129995.5
7936,4864,4096,0.47290932294263066,290870.0,5227215.0,1751602841.0
7936,5376,4096,0.44952126933664655,401273.0,6096869.0,2047583496.0
7936,7680,4096,0.5340797701904589,535231.0,7061706.5,2321386793.5
7936,7936,4096,0.41373919110732094,549452.0,9721284.0,3218494096.0
7936,8192,4096,0.7315166517458546,532507.0,3412397.0,1169639461.0
7936,8448,4096,0.411885610124445,556342.5,10388602.5,3494226178.5
7936,8704,4096,0.4946364094689594,551295.0,8878879.0,3058697766.0
7936,14080,4096,0.43522176592879047,890876.0,16472093.5,6566691160.0
7936,14336,4096,0.6906510426985506,876456.0,7456667.0,3536159318.0
7936,16128,4096,0.44093158743218375,1045105.0,18630054.0,7380866623.0
7936,16384,4096,0.6900537134052779,1030524.0,8565891.0,3956918293.0
7936,16640,4096,0.4405684394374667,1047468.5,19241010.0,7456869709.0
7936,32512,4096,0.44480130558168135,1996071.0,37255639.0,13195971030.0
7936,32768,4096,0.465758279719977,2005826.0,35857860.0,12754332044.5
7936,33024,4096,0.4444068932016768,2026076.0,37882640.0,15933933936.0
7936,65536,4096,0.5014075434944029,5552848.0,65786111.0,97744575009.0
7936,65792,4096,0.45200395055372194,5493022.0,74153600.5,92818575994.0
7936,66048,4096,0.46424537754910616,5118446.0,72462146.0,59773075960.0
7936,128256,4096,0.4695055598115616,10500126.0,138857701.0,173160895445.0
7936,130816,4096,0.4721899072792439,11712163.0,140572606.0,229200277846.0
7936,131072,4096,0.47557839710458294,12006255.0,140185400.0,247174600304.5
8192,2048,4096,0.488786256636378,151745.0,2191206.0,924218192.0
8192,4096,4096,0.6699975073651968,268436.0,2424021.5,877801710.5
8192,4608,4096,0.609419658188779,281336.0,3459881.5,1179924662.0
8192,4864,4096,0.4632751186471564,295757.0,5519021.0,1834412686.0
8192,5376,4096,0.4453660314027946,402755.0,6352194.5,2152418188.5
8192,7680,4096,0.5377056839714672,540399.0,7216667.0,2364046185.0
8192,7936,4096,0.41281315329841595,552897.0,10053861.0,3304422337.0
8192,8192,4096,0.7303828797193219,540458.5,3546607.0,1256142849.5
8192,8448,4096,0.412503803952933,564675.0,10709457.5,3639240348.5
8192,8704,4096,0.5215641470817496,559708.0,8547587.0,3073687126.0
8192,14080,4096,0.4350849561995382,897687.0,17011813.0,6676355776.0
8192,14336,4096,0.6928694395681972,908583.0,7613827.0,3922123851.0
8192,16128,4096,0.4394947837696742,1050452.5,19293337.5,7547242946.5
8192,16384,4096,0.6939852731034312,1065736.0,8672421.0,4695739406.0
8192,16640,4096,0.44098616867445417,1058104.5,19842909.5,7746147884.0
8192,32512,4096,0.4439567692900722,2049570.0,38532431.0,14579449028.0
8192,32768,4096,0.46441067873106734,2037331.0,37129019.0,13163700590.0
8192,33024,4096,0.44506098322479304,2082719.0,39044093.0,15276235185.0
8192,65536,4096,0.5016558095333864,5417328.0,67857444.0,93392747639.0
8192,65792,4096,0.4515888697001044,5712325.0,76617066.0,97042930382.0
8192,66048,4096,0.45591893157895236,5344304.0,76259478.0,64766235178.0
8192,128256,4096,0.4723131887564337,11018211.0,142373709.5,190867590354.0
8192,130816,4096,0.47542905500406996,12530772.0,144031970.0,267467018229.0
8192,131072,4096,0.4735053457183375,11978456.5,145404785.0,236097343507.0
8448,2048,4096,0.4892318478830956,153387.0,2257598.0,932137858.5
8448,4096,4096,0.6708074840793489,271962.0,2490659.0,894040184.0
8448,4608,4096,0.6061586009082381,287665.0,3608729.0,1215624914.0
8448,4864,4096,0.4631078521625448,397748.0,5693549.5,1908067970.5
8448,5376,4096,0.4408027999903172,404038.0,6617008.0,2257294327.5
8448,7680,4096,0.5176470029943501,542482.0,7859784.0,2593216739.0
8448,7936,4096,0.4129533083866676,560749.0,10365457.0,3463010187.0
8448,8192,4096,0.7277727383055048,547770.0,3715392.0,1431332930.0
8448,8448,4096,0.41139683480185674,577013.0,11069800.0,4019255927.0
8448,8704,4096,0.5077736221833901,570984.5,9141211.0,3261307375.5
8448,14080,4096,0.4348593255906903,902534.0,17551798.0,6959997741.0
8448,14336,4096,0.6890666287056024,949564.5,7999213.5,3222747420.5
8448,16128,4096,0.4394433576945986,1052195.5,19896537.5,7743726006.0
8448,16384,4096,0.6986972465797721,1077973.0,8732726.5,4675610514.0
8448,16640,4096,0.4416135264994735,1136398.0,20432848.0,7965839040.0
8448,32512,4096,0.4435037657364983,2110621.0,39780047.5,16815891708.5
8448,32768,4096,0.46579222658944036,2082879.0,38169329.0,15871898612.0
8448,33024,4096,0.4454225417120408,2161156.0,40237727.0,16394706215.0
8448,65536,4096,0.49891967840881163,5715168.0,70470226.0,99911667635.0
8448,65792,4096,0.4540865814925387,5447413.0,78564043.0,67469798189.0
8448,66048,4096,0.4521712048146592,5966096.0,79295504.0,101741886882.0
8448,128256,4096,0.4716524544885581,11482822.0,146995902.0,153051504473.0
8448,130816,4096,0.4761884651460978,12949869.0,148226556.0,267559036641.0
8448,131072,4096,0.4728672629292156,12239294.0,150177129.0,238468189170.0
8704,2048,4096,0.48935776885759996,158274.0,2324062.0,1018101351.0
8704,4096,4096,0.671367237769551,272903.5,2559673.0,925273020.5
8704,4608,4096,0.5992310725372835,392140.0,3807629.0,1269738646.5
8704,4864,4096,0.4616459739178187,399751.0,5885546.0,1982842602.0
8704,5376,4096,0.44169251949257743,405439.0,6803726.0,2329836562.0
