M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
5376,8192,4096,0.7544462694903169,675638.0,4698976.0,1684782163.0
5376,8448,4096,0.40717517874409714,712693.0,13887395.5,4786612074.0
5376,8704,4096,0.4965422809309096,711892.0,11918104.0,4188442325.0
5376,14080,4096,0.3911137180154026,1019606.5,23832999.0,8524535295.0
5376,14336,4096,0.38463955395422134,1034849.0,24552164.0,8617355469.5
5376,16128,4096,0.3800391095791933,1227613.0,27849038.0,10210197491.0
5376,16384,4096,0.3951336747531846,1244118.0,27527430.0,9994906926.0
5376,16640,4096,0.3801025623359322,1254534.0,28728523.0,10368324543.0
5376,32512,4096,0.39638082062708774,2368540.0,54523934.0,22373614765.0
5376,32768,4096,0.3636303061132169,2375891.5,58227552.0,23631741382.0
5376,33024,4096,0.38841199714839736,2415009.0,56185221.0,22217888564.0
5376,65536,4096,0.3452584408723277,4970486.0,120161036.0,47147070401.0
5376,65792,4096,0.34575834620203044,4936416.0,120585747.0,47829106927.0
5376,66048,4096,0.34246240369660574,4948493.5,121747622.5,48314408349.5
5376,128256,4096,0.3204797320077265,9966932.5,244951007.0,93739060424.0
5376,130816,4096,0.3236746113895962,10193369.5,248544132.5,94396832411.0
5376,131072,4096,0.32585389038485946,10182432.0,248148118.0,95401821992.5
7680,2048,4096,0.47786149252025634,240195.0,4176593.0,1715629199.0
7680,4096,4096,0.6791224740525392,449184.0,4715748.0,1753497729.0
7680,4608,4096,0.5385580041744943,464486.5,8160885.5,2948198099.5
7680,4864,4096,0.3737914426801193,483995.0,12139724.0,4250279227.0
7680,5376,4096,0.3838675472109938,700355.0,13177585.5,4443541569.5
7680,7680,4096,0.469094762352655,796017.0,15946168.0,6511100867.0
7680,7936,4096,0.3921338706163624,995712.0,19159080.0,8033187723.0
7680,8192,4096,0.7307620104737058,974721.0,7571629.0,3772417811.5
7680,8448,4096,0.4024919032208427,1037613.0,20009126.5,8687754182.0
7680,8704,4096,0.5247845149301392,1043201.5,15942446.0,7855259509.0
7680,14080,4096,0.5364289907801687,1478485.0,25028104.5,8990122134.5
7680,14336,4096,0.514608596049907,1483593.0,26860923.0,9605410629.5
7680,16128,4096,0.5231269281811042,1700273.0,29611147.0,10684857711.0
7680,16384,4096,0.5182666652105712,1711149.0,30432682.0,11017570480.5
7680,16640,4096,0.5055508156551687,1752030.0,31840855.0,11203142381.0
7680,32512,4096,0.5134178277821834,3349730.0,61122030.5,24608231681.5
7680,32768,4096,0.47960683962886036,3376229.0,66441914.0,26641055902.0
7680,33024,4096,0.5114485616730376,3409318.0,62369552.0,24642983000.0
7680,65536,4096,0.4938758319522203,6929543.0,128749247.0,49988769963.0
7680,65792,4096,0.4193510820122443,7033036.5,150877683.0,57897684186.0
7680,66048,4096,0.40876226045209657,7075698.0,154582061.0,58993023556.0
7680,128256,4096,0.3617769944199841,14130549.5,326560525.0,119557541949.0
7680,130816,4096,0.37277203364767825,14562848.0,326737692.0,117395986076.0
7680,131072,4096,0.38626797417655906,14314602.0,319594918.0,118514639535.0
7936,2048,4096,0.4843644130094861,241517.0,4254946.5,1763137083.0
7936,4096,4096,0.6703709189288481,453431.0,5036333.0,1904395061.0
7936,4608,4096,0.5896751103433304,462043.0,7360098.0,2630772104.0
7936,4864,4096,0.3675843395636447,488442.0,12681561.0,4405532956.0
7936,5376,4096,0.3927265445345268,700956.0,13399109.0,4532374659.5
7936,7680,4096,0.5378760669291603,950765.0,14079774.0,5723740004.0
7936,7936,4096,0.4002178046366293,1033808.0,19505481.0,8145329987.0
7936,8192,4096,0.7227805122058548,1017183.5,8120366.0,4465914275.5
7936,8448,4096,0.4041034960115451,1051494.0,20613454.0,9059329968.5
7936,8704,4096,0.5113156600766388,1004604.0,17006597.0,7096953280.0
7936,14080,4096,0.3784276353931795,1547147.5,35991571.0,12393081424.5
7936,14336,4096,0.3767697197076185,1579975.0,36752842.0,12445300711.0
7936,16128,4096,0.38597246483674336,1767812.5,40668974.0,14289094854.5
7936,16384,4096,0.3778839652527405,1800960.5,41917031.0,14534857122.0
7936,16640,4096,0.3887580405592324,1813960.5,41748373.0,14354013712.0
7936,32512,4096,0.3698154403692401,3520765.0,84394632.0,33123490073.0
7936,32768,4096,0.3785676821618189,3673408.5,83722111.0,33280958099.5
7936,33024,4096,0.37656607234120754,3733680.0,84717696.0,33024845163.0
7936,65536,4096,0.37002368902384636,7473628.5,169993405.0,65251541384.5
7936,65792,4096,0.3697446758976072,7409431.0,170756572.0,65707946340.0
7936,66048,4096,0.36495939155707474,7406428.0,172903257.5,66695156205.5
7936,128256,4096,0.33358429835979486,14736266.0,353884247.5,131577359028.5
7936,130816,4096,0.33564926369832104,15097381.0,359714006.0,131106762084.0
7936,131072,4096,0.3400184907829444,14975238.5,357814453.0,134032571023.0
8192,2048,4096,0.4771503622238201,266594.5,4461604.5,1927730107.0
8192,4096,4096,0.6690291848914982,455433.0,5224702.0,1973584583.0
8192,4608,4096,0.5490877343252178,472178.0,8476949.5,2956934655.0
8192,4864,4096,0.3645627994115788,498137.0,13159278.5,4514413187.5
8192,5376,4096,0.3823188703953537,703640.0,14094303.0,4798827774.0
8192,7680,4096,0.5238536970506139,985416.0,15040396.5,6222848450.0
8192,7936,4096,0.40282236774098634,1054398.0,20036441.0,8702925859.0
8192,8192,4096,0.726644017333693,1042541.0,8235413.5,4746867385.0
8192,8448,4096,0.40259956708299605,1037734.0,21339170.0,9163010481.0
8192,8704,4096,0.5095922958334044,1010453.0,17623757.5,7302847190.0
8192,14080,4096,0.7591266444657009,1458436.0,11969152.0,7420863313.0
8192,14336,4096,0.7620531481278072,1463163.0,11986743.0,7508709956.0
8192,16128,4096,0.7217066943815109,1722063.0,16544743.0,9993028148.0
8192,16384,4096,0.7520269853587809,1719141.0,14469257.0,9006115743.0
8192,16640,4096,0.7304611678021178,1739510.5,16384672.5,9803598050.0
8192,32512,4096,0.6946744834306202,3615843.5,37518355.0,20508309539.0
8192,32768,4096,0.738149126942817,3489237.0,31070462.0,17961105877.0
8192,33024,4096,0.6857868096855744,3692217.0,39507638.0,21673564360.0
8192,65536,4096,0.6689915923594942,7253061.5,83465756.5,43297474834.0
8192,65792,4096,0.7276224910609131,7169077.0,65690038.0,35728275455.0
8192,66048,4096,0.7338524241388729,7156298.0,64126158.0,35349162184.0
8192,128256,4096,0.7374728502699688,13580236.0,122057301.0,65127303718.0
8192,130816,4096,0.7226034199894488,14045843.0,133655088.0,69878620052.5
8192,131072,4096,0.6595372251231404,14656906.0,172744317.0,87576159077.5
8448,2048,4096,0.4767138677639327,266434.0,4605162.5,1947902260.5
8448,4096,4096,0.6721035433243101,457476.0,5326889.0,2003266472.0
8448,4608,4096,0.5373303490416501,481672.0,9004292.0,3106037146.0
8448,4864,4096,0.4005381538129772,695588.0,12721647.0,4282733308.0
8448,5376,4096,0.38429021274933906,706044.0,14483142.0,4966511345.0
8448,7680,4096,0.556007412731977,1013057.0,14313918.0,5893552056.0
8448,7936,4096,0.4139968539555666,1050933.0,20232231.0,8650629738.5
8448,8192,4096,0.7287006902523538,1039376.0,8411460.0,4897272881.0
8448,8448,4096,0.39611877727227196,1047267.0,22272305.0,9497408261.0
8448,8704,4096,0.521468077400417,1018586.0,17676813.0,7329540202.0
8448,14080,4096,0.3876334093679251,1614206.0,37682642.5,12641402846.0
8448,14336,4096,0.3829821187826765,1730278.0,38691934.0,13655448138.0
8448,16128,4096,0.3791243124845055,1832669.0,43825717.0,17545190653.0
8448,16384,4096,0.38113332419883755,1858627.0,44361313.0,15741325166.5
8448,16640,4096,0.3847690016872344,2004183.0,44762564.0,15714888632.5
8448,32512,4096,0.3790154915262366,3759797.0,88407210.0,34702403419.0
8448,32768,4096,0.38195801986979677,3814239.0,88593039.0,34295520692.5
8448,33024,4096,0.38107655494348824,3959852.0,89468695.0,35829844386.0
8448,65536,4096,0.3785646283429275,7759069.0,178255645.0,67712135606.0
8448,65792,4096,0.3727453951412302,7808103.0,180834714.0,68212680235.0
