M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
8192,65792,4096,0.47648307222619285,3569489.0,74718094.0,74246435074.0
8192,66048,4096,0.4772201218617858,3598329.0,74863052.0,74584082683.0
8192,128256,4096,0.4805158187081479,7093679.5,144246365.0,137282482465.5
8192,130816,4096,0.47880504203990437,7241108.0,147703938.0,142448453060.0
8192,131072,4096,0.4864667627097907,7292340.0,145267659.0,146340897231.0
8448,2048,4096,0.4830846969428354,157323.0,2374039.0,1611537967.0
8448,4096,4096,0.6619347450700745,241644.0,2713636.0,1558414327.5
8448,4608,4096,0.5711925349880012,254043.0,4207715.0,2383365620.5
8448,4864,4096,0.4657969799576325,263484.0,5855831.0,3416578499.0
8448,5376,4096,0.4573552981914025,268644.0,6597100.0,3847681345.0
8448,7680,4096,0.5931957258767382,361165.0,6540377.5,3602558929.5
8448,7936,4096,0.4092127866167248,368885.0,10787811.0,6548461974.0
8448,8192,4096,0.7341745146471764,431446.0,3786320.0,2158196057.0
8448,8448,4096,0.403516832645057,443686.0,11612853.5,7131935575.0
8448,8704,4096,0.5698435266837116,442766.0,7972341.0,4595148992.0
8448,14080,4096,0.4391447322676733,717169.0,17964764.0,11105939648.0
8448,14336,4096,0.728339801808926,707290.0,6857518.5,4019270750.5
8448,16128,4096,0.4447734870285328,801950.5,20319512.5,12399388938.5
8448,16384,4096,0.7350591683788731,793810.0,7524715.0,4459898999.0
8448,16640,4096,0.44427098976687773,812651.0,20987789.5,12946830716.5
8448,32512,4096,0.4678994009923304,1594421.5,38839427.5,24232068425.0
8448,32768,4096,0.6529905105651477,1541720.5,22403103.0,13363435989.0
8448,33024,4096,0.4647015702596465,1592161.5,39733417.0,23635971072.5
8448,65536,4096,0.488910443526504,3726391.0,74376504.0,105039974369.0
8448,65792,4096,0.47629558813612266,3673770.0,77077296.0,75206405798.0
8448,66048,4096,0.47680935007642006,3683809.0,77276196.0,74928325495.0
8448,128256,4096,0.4802300445226023,7320098.0,148861538.0,141300517706.0
8448,130816,4096,0.4774288145799162,7439107.5,152825250.0,147512185764.0
8448,131072,4096,0.4862204891582938,7502888.0,149906749.5,150822582120.5
8704,2048,4096,0.48378136537841976,157442.0,2441864.5,1637883490.0
8704,4096,4096,0.6628852727783846,242483.0,2783991.0,1599503598.0
